date,close,prev_close,log_return
2030-02-15,107.22227746104478,108.22939126069332,-0.00934892861090863
2030-02-18,109.72304536000154,107.22227746104478,0.023055382242759003
2030-02-19,106.10021341783865,109.72304536000154,-0.03357536432999164
2030-02-20,103.56221673233217,106.10021341783865,-0.02421149714705692
2030-02-21,103.96400538343443,103.56221673233217,0.0038721772027898566
2030-02-22,102.76764508394264,103.96400538343443,-0.011574170208259769
2030-02-25,104.54468886381493,102.76764508394264,0.01714405767716692
2030-02-26,105.84270621233787,104.54468886381493,0.012339463758691485
2030-02-27,104.83674098618597,105.84270621233787,-0.009549796002749257
2030-02-28,101.58359072585601,104.83674098618597,-0.03152227888002897
2030-03-01,100.30381045307368,101.58359072585601,-0.012678328691356634
2030-03-04,101.62879767912239,100.30381045307368,0.013123251900684132
2030-03-05,103.48775482714193,101.62879767912239,0.018126358151262338
2030-03-06,102.32200856754947,103.48775482714193,-0.01132850752574566
2030-03-07,97.77439546047397,102.32200856754947,-0.04546204967532365
2030-03-08,94.3445005527718,97.77439546047397,-0.0357097552694087
2030-03-11,95.3756726780474,94.3445005527718,0.010870560173791758
2030-03-12,94.4278143430911,95.3756726780474,-0.009987869343044591
2030-03-13,93.51945204082298,94.4278143430911,-0.009666215343531685
2030-03-14,91.13891189918806,93.51945204082298,-0.025784610893960617
2030-03-15,88.75578785058929,91.13891189918806,-0.026496205533036953
2030-03-18,90.8774110739784,88.75578785058929,0.023622825817883213
2030-03-19,91.95113462379135,90.8774110739784,0.011745823282889482
2030-03-20,90.49908238856639,91.95113462379135,-0.015917579246166064
2030-03-21,90.67618272946727,90.49908238856639,0.0019550173937190178
2030-03-22,91.23503553624822,90.67618272946727,0.006144256195448759
2030-03-25,95.13023346947584,91.23503553624822,0.0418078465395974
2030-03-26,92.70906952391414,95.13023346947584,-0.02578052627741098
2030-03-27,93.24187956320816,92.70906952391414,0.005730667146972194
2030-03-28,95.31102484779306,93.24187956320816,0.02194851737525363
2030-03-29,99.01296778710494,95.31102484779306,0.038105339629779224
2030-04-01,97.46048414281056,99.01296778710494,-0.015803824296677395
2030-04-02,96.53514103251766,97.46048414281056,-0.009539907174598704
2030-04-03,98.04527699704649,96.53514103251766,0.015522284316973799
2030-04-04,94.66667363605985,98.04527699704649,-0.03506735903723222
2030-04-05,95.39490973521109,94.66667363605985,0.007663196843998251
2030-04-08,100.15412003828507,95.39490973521109,0.048684979983051054
2030-04-09,101.19525863134551,100.15412003828507,0.01034170434638932
2030-04-10,96.13069037801532,101.19525863134551,-0.05134328052252257
2030-04-11,94.19544365528063,96.13069037801532,-0.020336812191761533
2030-04-12,92.75687574414684,94.19544365528063,-0.015389980820331411
2030-04-15,95.31509766138302,92.75687574414684,0.027206389830290875
2030-04-16,94.94477576758071,95.31509766138302,-0.003892805716527843
2030-04-17,91.10954847994164,94.94477576758071,-0.04123280292093722
2030-04-18,90.99365687297801,91.10954847994164,-0.0012728125502777371
2030-04-19,91.3069312956967,90.99365687297801,0.003436903130593749
2030-04-22,90.12241392978945,91.3069312956967,-0.013057801592295708
2030-04-23,87.89968869619047,90.12241392978945,-0.02497263781605274
2030-04-24,92.90935628179199,87.89968869619047,0.055428091106088186
2030-04-25,94.86445359393144,92.90935628179199,0.020824714248514557
2030-04-26,97.01799903170105,94.86445359393144,0.02244744984598921
2030-04-29,96.6686976004651,97.01799903170105,-0.0036068745659588986
2030-04-30,95.18380389183662,96.6686976004651,-0.015479843614235864
2030-05-01,94.14775167122275,95.18380389183662,-0.010944425603845755
2030-05-02,91.32030168109138,94.14775167122275,-0.03049224931756002
2030-05-03,94.93911469086106,91.32030168109138,0.03886266293064293
2030-05-06,94.68013833089688,94.93911469086106,-0.0027315424658907734
2030-05-07,97.72132410024334,94.68013833089688,0.03161555055802576
2030-05-08,96.7865140083274,97.72132410024334,-0.009612129757757713
2030-05-09,97.81077187291272,96.7865140083274,0.01052704634435419
2030-05-10,98.26483101820371,97.81077187291272,0.00463147837108481
2030-05-13,95.07738299156172,98.26483101820371,-0.03297507336222336
2030-05-14,99.3433149748062,95.07738299156172,0.04389056127814646
2030-05-15,98.42049627019856,99.3433149748062,-0.009332601315860728
2030-05-16,95.70217560504048,98.42049627019856,-0.02800804600108035
2030-05-17,97.2882985682231,95.70217560504048,0.01643768878959563
2030-05-20,97.28408845797108,97.2882985682231,-4.327551629523912e-05
2030-05-21,98.11411676439208,97.28408845797108,0.008495812927352728
2030-05-22,98.3471580154483,98.11411676439208,0.0023723897813270494
2030-05-23,93.32848604510076,98.3471580154483,-0.052378269856077964
2030-05-24,91.27909891249897,93.32848604510076,-0.022203544102333383
2030-05-27,89.20782847462502,91.27909891249897,-0.02295303491561841
2030-05-28,91.39567415848222,89.20782847462502,0.02422934975480918
2030-05-29,91.47360946979028,91.39567415848222,0.000852360926670837
2030-05-30,90.72912862080113,91.47360946979028,-0.008172050540753338
2030-05-31,92.00015754368843,90.72912862080113,0.013911830434799459
2030-06-03,91.63576202010279,92.00015754368843,-0.0039686789243928685
2030-06-04,91.11374489905266,91.63576202010279,-0.005712940621682675
2030-06-05,91.538179016263,91.11374489905266,0.004647472329422065
2030-06-06,91.7557842426927,91.538179016263,0.0023743862022906443
2030-06-07,97.83980785037787,91.7557842426927,0.06420099899555644
2030-06-10,95.76542986145877,97.83980785037787,-0.02142976500409283
2030-06-11,92.27360120830964,95.76542986145877,-0.037143672600345234
2030-06-12,93.0333104271807,92.27360120830964,0.008199515803943219
2030-06-13,91.2822159005433,93.0333104271807,-0.01900162454003686
2030-06-14,86.30373202079824,91.2822159005433,-0.05608313922833277
2030-06-17,83.8717130965733,86.30373202079824,-0.028584435485678798
2030-06-18,81.90271959975112,83.8717130965733,-0.02375620975174765
2030-06-19,78.0507604343883,81.90271959975112,-0.04817280682652654
2030-06-20,82.75773136719107,78.0507604343883,0.05855805048470372
2030-06-21,80.43745095366053,82.75773136719107,-0.02843756470059239
2030-06-24,87.04722590045161,80.43745095366053,0.07897092220812046
2030-06-25,86.24407699399997,87.04722590045161,-0.009269416799508878
2030-06-26,90.16202386211476,86.24407699399997,0.04442693590976407
2030-06-27,89.63101449888607,90.16202386211476,-0.0059069128821661095
2030-06-28,90.61472202287187,89.63101449888607,0.010915290534112589
2030-07-01,90.32602785341471,90.61472202287187,-0.003191038111966795
2030-07-02,89.82046457451251,90.32602785341471,-0.0056128165400018875
2030-07-03,90.33239219344699,89.82046457451251,0.0056832737047801205
2030-07-04,91.35737617981253,90.33239219344699,0.011282912287714119
2030-07-05,91.70784741601712,91.35737617981253,0.0038289267344094667
2030-07-08,91.83494380125555,91.70784741601712,0.0013849239701533775
2030-07-09,90.2684390868221,91.83494380125555,-0.017204989071245538
2030-07-10,90.06300097553056,90.2684390868221,-0.0022784512794377667
2030-07-11,93.73394321345675,90.06300097553056,0.03995094151575032
2030-07-12,91.98239235642681,93.73394321345675,-0.018863206489949217
2030-07-15,94.73485067219669,91.98239235642681,0.02948477251252398
2030-07-16,95.85571295482089,94.73485067219669,0.011762126976808026
2030-07-17,97.96417426690553,95.85571295482089,0.021757772337680135
2030-07-18,95.49084191726504,97.96417426690553,-0.025571496394936194
2030-07-19,96.09423333277499,95.49084191726504,0.006298960498668374
2030-07-22,95.45290622809755,96.09423333277499,-0.006696309875488432
2030-07-23,94.90250580250554,95.45290622809755,-0.005782887427095022
2030-07-24,98.26999284121102,94.90250580250554,0.03486860959602327
2030-07-25,97.77805892411247,98.26999284121102,-0.005018514034029762
2030-07-26,98.43372137187596,97.77805892411247,0.0066832367275659315
2030-07-29,94.74925875688261,98.43372137187596,-0.03814942143412906
2030-07-30,98.55077399465655,94.74925875688261,0.039337866609368784
2030-07-31,100.39785941316225,98.55077399465655,0.01856899904936267
2030-08-01,100.28769731907158,100.39785941316225,-0.0010978578324143467
2030-08-02,99.6226349795018,100.28769731907158,-0.006653631010378643
2030-08-05,100.87736019442328,99.6226349795018,0.012516125933456855
2030-08-06,103.50627780444142,100.87736019442328,0.025726742446380253
2030-08-07,107.46789761548611,103.50627780444142,0.037559910155805835
2030-08-08,109.36625704385135,107.46789761548611,0.017510229746526315
2030-08-09,109.53601590264778,109.36625704385135,0.0015510016460085054
2030-08-12,111.77211869600545,109.53601590264778,0.020208736543990937
2030-08-13,113.50081344389105,111.77211869600545,0.015347859728620069
2030-08-14,116.08106187230452,113.50081344389105,0.02247875249457634
2030-08-15,120.17372265991246,116.08106187230452,0.034649628426551206
2030-08-16,116.74895550822595,120.17372265991246,-0.02891243461079599
2030-08-19,114.17143418203858,116.74895550822595,-0.022324822691626976
2030-08-20,117.6215670559168,114.17143418203858,0.029771284561642127
2030-08-21,116.07270157378231,117.6215670559168,-0.013255679489319426
2030-08-22,116.17046243681025,116.07270157378231,0.0008418837145848822
2030-08-23,114.74460778461386,116.17046243681025,-0.012349759355129811
2030-08-26,117.3452086926455,114.74460778461386,0.022411235404452303
2030-08-27,112.35457763565076,117.3452086926455,-0.043460350035364435
2030-08-28,112.53978964346848,112.35457763565076,0.0016471026102702713
2030-08-29,116.33136659759684,112.53978964346848,0.03313588252141479
2030-08-30,115.06914032054648,116.33136659759684,-0.010909559472088324
2030-09-02,111.61666003454523,115.06914032054648,-0.03046284561226096
2030-09-03,112.49161536894015,111.61666003454523,0.007808366543896899
2030-09-04,111.17347169139603,112.49161536894015,-0.011786899383819669
2030-09-05,113.78460109922877,111.17347169139603,0.02321540763447231
2030-09-06,114.37261800790914,113.78460109922877,0.00515450015470103
2030-09-09,112.30584225258967,114.37261800790914,-0.018235813206677828
2030-09-10,111.95374754070498,112.30584225258967,-0.003140066398178721
2030-09-11,114.45146417716808,111.95374754070498,0.02206502186319285
2030-09-12,114.1705261637402,114.45146417716808,-0.002457665200247517
2030-09-13,112.35493088382485,114.1705261637402,-0.016030288011715674
2030-09-16,112.86882357760346,112.35493088382485,0.004563404839873206
2030-09-17,112.91459372643786,112.86882357760346,0.0004054341103334968
2030-09-18,115.14376809951898,112.91459372643786,0.019549779739262512
2030-09-19,116.61599272507398,115.14376809951898,0.012704918433805657
2030-09-20,116.07062764881336,116.61599272507398,-0.004687558519713379
2030-09-23,120.38758102132874,116.07062764881336,0.03651751502285698
2030-09-24,120.69043955424189,120.38758102132874,0.0025125367423780133
2030-09-25,116.46101319190724,120.69043955424189,-0.035672350349163044
2030-09-26,112.3530024841598,116.46101319190724,-0.03591084362962409
2030-09-27,113.50352585418909,112.3530024841598,0.010188178578731274
2030-09-30,114.23999042572889,113.50352585418909,0.006467513549301051
2030-10-01,108.54123691829196,114.23999042572889,-0.05117125024523879
2030-10-02,107.37305773948252,108.54123691829196,-0.010820872969739069
2030-10-03,109.18026561120959,107.37305773948252,0.016691037565403737
2030-10-04,111.15204460097544,109.18026561120959,0.017898706078258393
2030-10-07,112.5404105733489,111.15204460097544,0.012413327030644329
2030-10-08,112.09888180995087,112.5404105733489,-0.0039310071473733004
2030-10-09,114.23547698254049,112.09888180995087,0.018880550472983742
2030-10-10,115.59082800451993,114.23547698254049,0.011794705001224601
2030-10-11,115.3094747428533,115.59082800451993,-0.002437011970672972
2030-10-14,110.27544105366826,115.3094747428533,-0.04463835303550801
2030-10-15,106.63039371062384,110.27544105366826,-0.03361265523325747
2030-10-16,105.03692940647402,106.63039371062384,-0.015056593373974263
2030-10-17,104.3637622600857,105.03692940647402,-0.006429486550349612
2030-10-18,107.05391585748205,104.3637622600857,0.025450083666971598
2030-10-21,106.89427525365676,107.05391585748205,-0.0014923298264264391
2030-10-22,107.14241363961405,106.89427525365676,0.00231865385705182
2030-10-23,105.66310895694014,107.14241363961405,-0.013903102637744682
2030-10-24,103.52005524266146,105.66310895694014,-0.020490451070278713
2030-10-25,105.5018112633011,103.52005524266146,0.018962756746418473
2030-10-28,102.09202614034524,105.5018112633011,-0.03285349754796823
2030-10-29,99.52247896201791,102.09202614034524,-0.02549108572839598
2030-10-30,99.20191312991356,99.52247896201791,-0.0032262381762356357
2030-10-31,101.49096754911419,99.20191312991356,0.02281250516945857
2030-11-01,100.21998619668689,101.49096754911419,-0.0126021730566831
2030-11-04,98.69673537586635,100.21998619668689,-0.015315762141396102
2030-11-05,98.25913966560991,98.69673537586635,-0.0044435986508356345
2030-11-06,99.13621736041993,98.25913966560991,0.008886566330599737
2030-11-07,98.31014156373436,99.13621736041993,-0.008367645989130755
2030-11-08,100.89133602924441,98.31014156373436,0.02591686541670071
2030-11-11,103.5922829771551,100.89133602924441,0.026418781646084917
2030-11-12,103.28914416810566,103.5922829771551,-0.002930558148046936
2030-11-13,108.15188444740659,103.28914416810566,0.046004296368405716
2030-11-14,108.34193067757042,108.15188444740659,0.001755673979605561
2030-11-15,111.14767441284737,108.34193067757042,0.02556746661654848
2030-11-18,112.01147790759991,111.14767441284737,0.007741630132119234
2030-11-19,112.82831267913456,112.01147790759991,0.007265959135395915
2030-11-20,108.92650913474273,112.82831267913456,-0.035193879783974
2030-11-21,106.29284642339587,108.92650913474273,-0.0244754397411494
2030-11-22,105.61446554661015,106.29284642339587,-0.006402640738810077
2030-11-25,108.38403032323275,105.61446554661015,0.025885410177674945
2030-11-26,109.24809251247873,108.38403032323275,0.007940617572026326
2030-11-27,108.57948084590568,109.24809251247873,-0.006138926822364869
2030-11-28,110.10854587224821,108.57948084590568,0.0139842127403387
2030-11-29,112.72968015694687,110.10854587224821,0.02352608190241424
2030-12-02,112.76448556026256,112.72968015694687,0.0003087033625139414
2030-12-03,113.34058513786968,112.76448556026256,0.005095868239497529
2030-12-04,113.59213030145935,113.34058513786968,0.002216914966406286
2030-12-05,113.45950378699324,113.59213030145935,-0.0011682499452841434
2030-12-06,111.46711735612222,113.45950378699324,-0.017716342625875365
2030-12-09,109.27942752601271,111.46711735612222,-0.019821478590131503
2030-12-10,112.18280316746754,109.27942752601271,0.026221554678694105
2030-12-11,111.43489949610607,112.18280316746754,-0.0066891525239891
2030-12-12,110.62131105206282,111.43489949610607,-0.007327803015424857
2030-12-13,105.75615400723548,110.62131105206282,-0.04497674619502301
2030-12-16,100.58528988341843,105.75615400723548,-0.050129987004020424
2030-12-17,104.1391123575251,100.58528988341843,0.03472160099762458
2030-12-18,102.27582314763742,104.1391123575251,-0.018054311989741053
2030-12-19,95.01970625809089,102.27582314763742,-0.07358900777418283
2030-12-20,101.15687464656887,95.01970625809089,0.062588221789219
2030-12-23,99.76130786724576,101.15687464656887,-0.013892114751304752
2030-12-24,95.89067469268764,99.76130786724576,-0.03957167417075318
2030-12-25,96.1439979551435,95.89067469268764,0.0026383090710097677
2030-12-26,98.13278987821731,96.1439979551435,0.02047451392261604
2030-12-27,99.8337443107878,98.13278987821731,0.017184685269022486
2030-12-30,102.11009592370034,99.8337443107878,0.022545357467820153
2030-12-31,99.63929887322557,102.11009592370034,-0.024494949212624875
2031-01-01,103.0779231920532,99.63929887322557,0.03392858427610149
2031-01-02,106.72245001115265,103.0779231920532,0.034746301233843424
2031-01-03,110.51081468602484,106.72245001115265,0.0348818473509044
2031-01-06,111.19287055786056,110.51081468602484,0.006152879442237662
2031-01-07,110.24746868513698,111.19287055786056,-0.008538711781431771
2031-01-08,109.09611067979475,110.24746868513698,-0.010498311218916371
2031-01-09,105.07569687586918,109.09611067979475,-0.03754823002750019
2031-01-10,103.68097692314765,105.07569687586918,-0.01336235800132284
2031-01-13,97.51041977509448,103.68097692314765,-0.06135941326182322
2031-01-14,93.28523863462642,97.51041977509448,-0.044297360436810956
2031-01-15,93.90636845649135,93.28523863462642,0.006636324257302295
2031-01-16,93.2843309779598,93.90636845649135,-0.006646054211319038
2031-01-17,93.79165328626884,93.2843309779598,0.005423716506952449
2031-01-20,95.52983975570703,93.79165328626884,0.018362788958800048
2031-01-21,96.49185096454653,95.52983975570703,0.010019901959192917
2031-01-22,97.24199438723315,96.49185096454653,0.007744100368530796
2031-01-23,97.02077193809086,97.24199438723315,-0.00227755991490781
2031-01-24,95.10591694633248,97.02077193809086,-0.019933913500865322
2031-01-27,92.04063593532388,95.10591694633248,-0.03276101128897497
2031-01-28,91.87275506967444,92.04063593532388,-0.001825651861031088
2031-01-29,92.00184979689406,91.87275506967444,0.001404160716204328
2031-01-30,94.20708289250992,92.00184979689406,0.023686685362527684
2031-01-31,93.8193580292684,94.20708289250992,-0.004124158399191123
2031-02-03,95.16936324276881,93.8193580292684,0.01428686502884295
2031-02-04,91.68872419466821,95.16936324276881,-0.03725866769657816
2031-02-05,92.32805915587231,91.68872419466821,0.006948687201736608
2031-02-06,92.7874372414626,92.32805915587231,0.004963161242763647
2031-02-07,95.95788871933108,92.7874372414626,0.03359817998013297
2031-02-10,95.36076655298689,95.95788871933108,-0.006242194253329842
2031-02-11,89.72716706236834,95.36076655298689,-0.06089365279042165
2031-02-12,89.05543897251565,89.72716706236834,-0.007514503403466172
2031-02-13,90.69570294030542,89.05543897251565,0.0182508937680068
2031-02-14,87.97059977277868,90.69570294030542,-0.030507314210518985
2031-02-17,88.51773148981043,87.97059977277868,0.006200222597013327
2031-02-18,85.68360686757195,88.51773148981043,-0.03254136554850648
2031-02-19,90.04385700423816,85.68360686757195,0.04963532947134719
2031-02-20,87.1331312852144,90.04385700423816,-0.03285965800431824
2031-02-21,85.96495255323774,87.1331312852144,-0.013497508940430005
2031-02-24,86.52261209146909,85.96495255323774,0.0064661064973841505
2031-02-25,87.68134903391656,86.52261209146909,0.013303417722985654
2031-02-26,90.55039340644439,87.68134903391656,0.032197319991303056
2031-02-27,89.16466541839834,90.55039340644439,-0.01542169544189955
2031-02-28,90.88068642458563,89.16466541839834,0.01906267452147637
2031-03-03,87.17693131390199,90.88068642458563,-0.04160776126861276
2031-03-04,84.9004388297706,87.17693131390199,-0.026460484675084533
2031-03-05,81.80098854622787,84.9004388297706,-0.03718993363515902
2031-03-06,80.04725286646661,81.80098854622787,-0.02167220731962522
2031-03-07,81.58928093998222,80.04725286646661,0.019080771178550768
2031-03-10,80.27870217463898,81.58928093998222,-0.016193534749543135
2031-03-11,79.32113773000229,80.27870217463898,-0.011999710468382692
2031-03-12,79.91046049895779,79.32113773000229,0.007402116995909351
2031-03-13,80.9374735504507,79.91046049895779,0.012770161014205908
2031-03-14,80.060161406944,80.9374735504507,-0.010898555466866007
2031-03-17,77.81986423047465,80.060161406944,-0.028381646743335077
2031-03-18,81.2389724806527,77.81986423047465,0.04299836578975647
2031-03-19,80.35574944854775,81.2389724806527,-0.010931444006491866
2031-03-20,79.70480824907116,80.35574944854775,-0.008133731352195157
2031-03-21,79.31100535015608,79.70480824907116,-0.004953013100732022
2031-03-24,80.51641157492752,79.31100535015608,0.015084133917604643
2031-03-25,77.46600189587379,80.51641157492752,-0.03862187924748554
2031-03-26,81.84558561470978,77.46600189587379,0.05499521484427362
2031-03-27,81.13710961638199,81.84558561470978,-0.008693934773889904
2031-03-28,82.45097478389971,81.13710961638199,0.016063436698785846
2031-03-31,82.79730432981981,82.45097478389971,0.004191632794670071
2031-04-01,86.67809100230329,82.79730432981981,0.045805648459268336
2031-04-02,90.20967333588159,86.67809100230329,0.039935511592661156
2031-04-03,91.43246557472355,90.20967333588159,0.013463954104890126
2031-04-04,89.66678204596617,91.43246557472355,-0.019500240924031503
2031-04-07,92.22100040779699,89.66678204596617,0.028087497085619226
2031-04-08,88.80094157294754,92.22100040779699,-0.03779062153563928
2031-04-09,86.97767968349027,88.80094157294754,-0.020745722864422524
2031-04-10,86.82267793280612,86.97767968349027,-0.0017836763273088448
2031-04-11,83.70939111376317,86.82267793280612,-0.03651668316108415
2031-04-14,82.69421712278171,83.70939111376317,-0.012201497267287005
2031-04-15,84.19185721883898,82.69421712278171,0.0179485353362932
2031-04-16,82.86223877886778,84.19185721883898,-0.015918753859532262
2031-04-17,84.43093478322358,82.86223877886778,0.018754405217765346
2031-04-18,89.00657353822064,84.43093478322358,0.052776366669340796
2031-04-21,89.7594647004946,89.00657353822064,0.008423251096553846
2031-04-22,91.33520301407299,89.7594647004946,0.017402810386250123
2031-04-23,93.79147226145277,91.33520301407299,0.026537649354801927
2031-04-24,92.98179863353975,93.79147226145277,-0.008670177441244407
2031-04-25,94.51031688151218,92.98179863353975,0.016305241509061433
2031-04-28,93.63237285288608,94.51031688151218,-0.009332814390725235
2031-04-29,94.2629117924327,93.63237285288608,0.006711624590986081
2031-04-30,96.14804163074295,94.2629117924327,0.01980129188205687
2031-05-01,94.64959031752726,96.14804163074295,-0.01570755472020488
2031-05-02,90.51563931659283,94.64959031752726,-0.04465890334814111
2031-05-05,88.89542988375985,90.51563931659283,-0.018061912087352684
2031-05-06,90.94447706293583,88.89542988375985,0.02278844432215559
2031-05-07,89.12657889231912,90.94447706293583,-0.02019158407944656
2031-05-08,91.05733659580672,89.12657889231912,0.021431786526530952
2031-05-09,89.4790472240536,91.05733659580672,-0.017484891941399877
2031-05-12,89.0987981892797,89.4790472240536,-0.004258642594525766
2031-05-13,89.0904396353489,89.0987981892797,-9.381659677065589e-05
2031-05-14,87.20181763611532,89.0904396353489,-0.021426854304663585
2031-05-15,86.82530985956295,87.20181763611532,-0.0043270077420277
2031-05-16,84.04282264328387,86.82530985956295,-0.03257170509128177
2031-05-19,83.41209521433935,84.04282264328387,-0.007533136915046805
2031-05-20,83.25208448227914,83.41209521433935,-0.001920158026936025
2031-05-21,79.15360788867874,83.25208448227914,-0.05048279915802732
2031-05-22,77.535193359097,79.15360788867874,-0.02065842707238827
2031-05-23,78.06214493394812,77.535193359097,0.006773298248353288
2031-05-26,75.98422229241027,78.06214493394812,-0.026979522072680673
2031-05-27,76.80614299541148,75.98422229241027,0.010758906555743799
2031-05-28,77.81710614567233,76.80614299541148,0.013076656479173053
2031-05-29,78.33316737285669,77.81710614567233,0.0066098264759855705
2031-05-30,79.77439745579436,78.33316737285669,0.018231512260849535
2031-06-02,76.82775336533486,79.77439745579436,-0.03763667227129593
2031-06-03,78.63213313763191,76.82775336533486,0.023214487617587525
2031-06-04,76.80618945770817,78.63213313763191,-0.023495205633047554
2031-06-05,76.99031813986103,76.80618945770817,0.0023944467010640594
2031-06-06,80.27432758528182,76.99031813986103,0.041770188045779574
2031-06-09,79.61263418568,80.27432758528182,-0.008277062369227454
2031-06-10,79.64464536073197,79.61263418568,0.00040200580562787115
2031-06-11,77.8709357947814,79.64464536073197,-0.022522020072084554
2031-06-12,81.23358034155942,77.8709357947814,0.042275925768735116
2031-06-13,79.51446155295342,81.23358034155942,-0.021389801239615706
2031-06-16,80.75879557149679,79.51446155295342,0.015527968213267377
2031-06-17,83.2302836992038,80.75879557149679,0.030144388712263086
2031-06-18,84.71804621286884,83.2302836992038,0.017717370958996614
2031-06-19,85.41653406541035,84.71804621286884,0.008211050050029443
2031-06-20,85.59150741417997,85.41653406541035,0.002046376396295953
2031-06-23,83.16366828829803,85.59150741417997,-0.028775492546810794
2031-06-24,86.67166440770677,83.16366828829803,0.04131643369971827
2031-06-25,87.20749911274739,86.67166440770677,0.006163319289073983
2031-06-26,87.2420489207195,87.20749911274739,0.0003961008648438124
2031-06-27,84.9678031520032,87.2420489207195,-0.02641402879588453
2031-06-30,85.10295046381059,84.9678031520032,0.0015893072427965217
2031-07-01,85.00592336178657,85.10295046381059,-0.0011407648568132144
2031-07-02,88.80496414094793,85.00592336178657,0.04372161025221963
2031-07-03,88.83914469455654,88.80496414094793,0.0003848205747375626
2031-07-04,88.94314480359373,88.83914469455654,0.0011699716680890983
2031-07-07,86.6811133106034,88.94314480359373,-0.025761322665351027
2031-07-08,85.13290933991672,86.6811133106034,-0.018022345928875066
2031-07-09,86.19624935136748,85.13290933991672,0.012412991145607101
2031-07-10,82.58289254315495,86.19624935136748,-0.042824118710074445
2031-07-11,84.64815496847137,82.58289254315495,0.024700765332164296
2031-07-14,86.83246136490018,84.64815496847137,0.025477218271849865
2031-07-15,85.07409659335964,86.83246136490018,-0.02045792922510999
2031-07-16,85.79602426337388,85.07409659335964,0.008450066776769802
2031-07-17,88.5246581552682,85.79602426337388,0.0313084682654134
2031-07-18,88.25138321725653,88.5246581552682,-0.003091766888506364
2031-07-21,87.5967018945472,88.25138321725653,-0.007446021912549108
2031-07-22,87.18374913961347,87.5967018945472,-0.004725397158605403
2031-07-23,87.7195003259258,87.18374913961347,0.006126276825237259
2031-07-24,86.44700954235844,87.7195003259258,-0.014612607523476135
2031-07-25,85.63135454017893,86.44700954235844,-0.009480112334486672
2031-07-28,86.20701682265299,85.63135454017893,0.006700068574994639
2031-07-29,85.24635104945081,86.20701682265299,-0.011206263703058734
2031-07-30,82.87692854729536,85.24635104945081,-0.02818859351768917
2031-07-31,79.27498782741898,82.87692854729536,-0.04443405191527107
2031-08-01,79.342834614387,79.27498782741898,0.0008554750035184705
2031-08-04,81.76002330756334,79.342834614387,0.030010269649171733
2031-08-05,82.51690621434611,81.76002330756334,0.009214784628584374
2031-08-06,80.37333654493855,82.51690621434611,-0.026320709988208606
2031-08-07,78.95711408816913,80.37333654493855,-0.017777640746718053
2031-08-08,78.35787407820065,78.95711408816913,-0.007618382905054719
2031-08-11,81.96560400588069,78.35787407820065,0.045013233405083626
2031-08-12,85.73184901831124,81.96560400588069,0.04492469446228066
2031-08-13,89.23180961352277,85.73184901831124,0.040013195648537614
2031-08-14,89.50307281548095,89.23180961352277,0.0030353717925108
2031-08-15,96.03344825686389,89.50307281548095,0.07042359230093818
2031-08-18,94.62390808578697,96.03344825686389,-0.014786377819232465
2031-08-19,93.89228113274682,94.62390808578697,-0.00776199253079093
2031-08-20,95.79100949638864,93.89228113274682,0.020020654203706082
2031-08-21,96.38304439682148,95.79100949638864,0.006161464166687123
2031-08-22,97.09764401358078,96.38304439682148,0.007386813350438889
